"LOCUSTAG","GENE","EXP_70_TestInt","EXP_70_CntlInt","EXP_71_TestInt","EXP_71_CntlInt","EXP_72_TestInt","EXP_72_CntlInt","EXP_73_TestInt","EXP_73_CntlInt","EXP_74_TestInt","EXP_74_CntlInt","EXP_75_TestInt","EXP_75_CntlInt","EXP_76_TestInt","EXP_76_CntlInt","EXP_77_TestInt","EXP_77_CntlInt","EXP_78_TestInt","EXP_78_CntlInt","EXP_79_TestInt","EXP_79_CntlInt","EXP_80_TestInt","EXP_80_CntlInt","mean_exp","stdev_exp","RSD"
"b1322","ycjF",2845.566,3705.622,3808.481,3761.259,4308.59,5238.725,3783.485,3796.62,2906.365,2363.977,4916.787,4726.315,989.119,721.072,1009.902,697.476,1233.037,1251.984,619.302,550.844,1259.382,1156.46,2529.56227272727,1313.56392855136,0.51928507264426
"b1323","tyrR",4008.926,3787.421,4942.413,6229.929,8810.45,15468.01,7871.921,11824.569,2675.328,1788.457,4703.438,2933.689,1299.283,2189.673,1124.447,1610.173,3284.596,3823.028,1664.07,1792.18,1060.479,1212.274,4277.48881818182,3280.96537388053,0.767030730725587
"b1324","tpx",2075.15,8129.777,11449.524,3292.574,20962.163,7519.912,19016.973,8186.324,3754.747,764.038,7256.208,1804.02,2067.254,1014.463,1769.959,933.496,3706.906,4170.487,3117.124,1929.485,4502.467,4418.987,5538.27445454545,4108.64810417032,0.741864300494933
"b1325","ycjG",2356.614,2993.256,3955.104,4397.598,5606.948,4643.51,5129.136,4316.062,2225.633,2665.148,4451.266,3147.52,978.21,962.071,869.173,933.496,1473.979,2094.659,779.011,1047.33,1132.661,1342.308,2613.66786363636,1189.34888294426,0.455049740440064
"b1326","mpaA",4135.941,2528.384,2946.936,4208.236,4107.372,7912.95,4813.932,8393.169,1554.247,1722.156,2992.219,3623.078,520.048,631.877,672.085,882.529,1704.934,2141.64,625.558,824.285,1053.884,1025.776,2682.78345454545,1920.41800752922,0.715830420183725
"b1327","ycjY",4568.485,1805.897,1545.117,2550.386,4593.888,11783.659,4913.38,7598.506,1201.399,2345.208,2572.58,3724.936,640.698,1275.193,645.378,1000.15,538.387,475.565,187.403,208.803,531.343,542.132,2511.29513636364,2578.76116782504,1.02686503489156
"b1328","ycjZ",5841.001,1932.162,3061.451,4222.846,4295.171,11694.155,5384.139,11405.958,951.461,1317.877,2879.295,2186.64,796.759,1584.707,772.558,993.585,612.26,786.88,499.209,338.38,3811.122,4463.625,3174.14731818182,2886.1538974706,0.909269043984958
"b1329","mppA",3166.12,2919.489,2542.444,2809.31,6118.66,8641.104,6829.196,7416.383,1444.646,1797.156,2361.52,2463.511,949.155,1092.562,871.889,964.742,718.827,1018.69,463.363,839.857,443.257,424.023,2558.90472727273,2048.05098726299,0.800362344652742
"b1330","ynaI",3668.565,2029.629,2743.877,3983.995,4928.729,8197.68,5070.808,6472.018,1591.862,2078.749,2893.3,4762.489,1235.175,1197.243,1137.775,1368.14,916.506,876.737,501.463,507.056,1123.279,958.411,2647.43118181818,1813.20386004097,0.684891782076733
"b1331","insH",27573.6,5992.74,7918.437,57888.935,13549.951,77504.905,9168.691,79106.027,1652.575,13083.854,2953.07,20115.221,2755.312,4287.735,1279.177,13061.202,14169.488,13120.181,5560.504,2086.689,19322.578,13777.247,18451.2781363636,21315.8147749001,1.15524868344438
"b1332","ynaJ",4100.261,3062.512,3645.75,3036.092,6793.786,6917.332,7841.968,6798.496,2087.412,1554.786,3486.346,2518.764,1865.052,1337.2,1813.423,1369.563,2012.817,1791.559,927.369,1098.257,2660.534,2257.484,3135.30740909091,1476.28928683133,0.470859502500709
"b1333","uspE",1190.622,3041.358,3750.845,1839.375,6730.509,4010.315,4382.383,3273.232,2480.646,1255.025,3203.648,1785.98,1636.616,408.304,1776.104,493.019,4024.238,5104.309,2772.554,3366.421,4574.822,4035.411,2960.71527272727,1190.48018705669,0.402092088362173
"b1334","fnr",5251.45,8911.793,11063.345,5932.811,19927.871,10124.058,15947.028,11706.32,4393.028,3910.128,7504.291,5222.41,4862.559,708.439,4252.218,1511.746,8183.487,10012.399,4314.567,4510.276,6112.302,5193.531,7252.54804545455,3337.67253315195,0.460206883461295
"b1335","ogt",5111.39,3647.014,1878.675,2330.623,10656.898,10994.543,9130.638,13601.706,1379.567,1305.15,2904.351,3104.188,1156.46,966.416,1324.287,905.769,1128.742,1107.814,854.538,708.685,4632.258,4765.791,3799.79559090909,3328.40971092008,0.875944411031797
"b1336","abgT",3286.873,1996.836,3155.166,8436.916,6812.648,9475.59,5293.477,10690.191,1311.498,2089.584,2128.321,3957.847,500.248,680.995,615.024,892.371,936.412,783.071,459.207,518.788,3821.703,3858.97,3259.16981818182,2758.35276197442,0.846336004520689
"b1337","abgB",1146.086,1748.013,2838.671,1612.407,6670.134,4879.44,5828.868,5046.264,813.219,979.906,1800.897,1918.15,733.168,800.08,496.965,597.585,1236.46,1184.449,506.353,608.874,693.139,706.722,1947.53863636364,1508.59733762276,0.774617411667659
"b1338","abgA",2510.919,1703.162,2324.976,3910.128,3682.577,6800.853,3458.666,5673.408,1225.369,1901.603,2681.826,3608.041,831.746,964.742,802.301,870.681,683.833,713.367,576.429,655.749,1092.184,864.067,2160.75577272727,1513.48518295314,0.700442503524055
"b1339","abgR",3668.565,2063.675,2668.845,3696.643,3743.054,10226.324,4236.039,8326.532,723.826,1351.644,1568.859,2504.835,500.768,1109.735,564.958,1245.06,786.607,919.369,462.241,531.343,3869.684,3918.267,2667.58513636364,2267.9481445293,0.85018772732438
"b1340","ydaL",2379.594,1863.114,2702.352,3565.775,3745.649,6760.902,3575.675,5427.229,543.826,675.12,2498.766,3648.278,968.427,1323.828,722.323,988.776,911.122,999.11,569.677,674.652,1548.333,1236.032,2151.29818181818,1471.88537775512,0.684184735614449
"b1341","ydaM",1956.419,1582.511,2054.398,2520.51,5141.594,7191.116,4243.385,5943.1,412.143,563.003,1840.65,2320.146,603.203,836.082,530.423,758.497,1100.925,884.979,611.623,567.116,1444.646,1117.067,2010.16072727273,1673.91312845356,0.832726013269911
"b1342","ydaN",2125.373,2684.616,3359.428,4084.659,4219.92,4541.647,4701.808,4874.37,1320.163,1779.801,2069.405,3067.824,690.023,616.305,814.065,780.903,1191.035,1573.76,813.501,930.589,1358.689,1191.035,2217.67813636364,1105.40869500174,0.498453169049272
"b1343","dbpA",1577.036,1754.689,2075.15,2181.342,3955.104,4114.496,3233.767,3745.649,973.475,1000.843,2095.386,2540.682,224.956,290.924,460.961,591.199,634.73,798.971,352.383,459.844,2129.797,2478.927,1712.28686363636,1007.92275057757,0.588641291352932
"b1344","ttcA",1390.126,1949.651,3713.336,3400.427,12472.819,2605.781,9039.329,3308.588,1009.902,1145.689,1779.801,2201.849,1264.63,1200.567,1138.564,1183.628,2357.431,2057.961,689.545,727.347,1600.714,1079.016,2605.30459090909,2242.42631241656,0.860715603174094
"b1345","intR",5213.368,1861.178,2252.014,4695.295,5554.726,15656.781,5127.358,14502.359,1095.976,1833.011,2583.301,3948.256,820.011,1027.199,851.286,1535.508,725.082,671.852,402.683,436.095,4340.062,4024.238,3598.0745,3799.48658172658,1.05597774079624
"b1346","ydaQ",2017.006,2176.81,1970.71,2602.171,3745.649,3329.293,4379.347,2863.373,913.651,1059.01,1256.33,1639.454,587.115,393.576,827.434,639.81,707.458,765.098,418.186,455.719,1103.981,1006.757,1584.45172727273,809.52936603237,0.510920813867766
"b1347","ydaC",1975.497,2134.97,4034.013,3816.409,12832.37,4277.345,7918.437,4479.121,636.493,625.125,1478.071,1472.957,1281.84,1161.682,920.325,644.484,1554.247,1565.058,NA,NA,1271.222,1058.643,NA,NA,NA
"b1348","ralR",1814.052,2715.496,3992.288,3623.078,10575.953,2531.014,2568.126,2750.542,1415.896,760.34,1904.901,1468.879,986.038,1201.399,1366.245,1269.461,3813.764,3558.368,474.413,643.591,3603.043,3877.739,2587.02845454546,1896.04753097044,0.732905557199826
"b1349","recT",2726.813,1669.268,2433.809,5400.959,6398.42,9977.758,5102.54,11182.848,624.475,1197.243,1472.447,1892.398,580.439,838.112,683.596,972.126,398.104,422.556,343.103,289.516,4667.713,4916.787,2917.77409090909,2851.44316479131,0.977266599794533
"b1350","recE",2019.105,1008.853,1361.046,2616.64,3986.757,5145.159,3206.981,5491.559,1432.679,1944.927,2185.125,3351.288,646.497,869.173,673.017,847.753,875.522,759.023,368.75,390.046,2017.706,2548.619,1988.46477272727,1257.86030666261,0.632578622420046
"b1351","racC",3669.836,3268.697,2657.769,3036.092,4593.888,5273.335,4736.153,6349.82,1845.121,1882.586,2517.018,3066.761,877.649,1136.593,687.159,832.612,523.846,488.766,358.046,414.722,4370.25,5023.58,2618.64995454545,1523.710015095,0.58186853590345
"b1352","kilR",1257.637,1313.773,2577.935,2628.456,3715.91,3188.142,2651.329,2843.594,963.74,1179.124,1865.698,1903.581,920.325,756.922,773.898,657.114,1102.452,880.086,680.995,597.378,2989.109,3469.471,1768.9395,826.054911800511,0.466977481027763
"b1353","sieB",1652.575,2851.489,3166.12,2875.306,7251.18,5227.843,2633.015,2478.927,839.566,737.5,1121.334,1092.184,926.405,1181.579,859.885,777.123,600.908,587.726,501.985,542.884,5605.005,6258.061,2262.20909090909,1865.11477791378,0.824466131538825
"b1354","b1354",3265.3,2344.395,2652.248,3315.475,7018.758,8737.471,4950.985,5883.667,1386.758,1372.414,2215.628,2132.751,NA,NA,787.153,785.518,1350.708,1848.962,868.571,1281.395,2204.14,1729.333,NA,NA,NA
"b1355","ydaG",2077.309,2134.23,3158.448,4787.312,2639.41,3290.292,2553.039,3165.022,321.572,467.558,1797.779,2888.29,605.088,617.802,534.113,553.715,655.068,874.612,376.89,409.012,1028.624,1039.375,1635.20727272727,1105.68384825216,0.676173514326443
"b1356","racR",2762.005,2825.91,2120.958,2030.332,6442.925,4603.451,7483.513,5280.651,1160.877,1572.67,2396.976,2741.976,768.552,689.784,806.203,811.811,630.783,764.832,209.165,214.599,494.388,548.938,2152.78631818182,1512.86812055787,0.702748855183915
"b1357","ydaS",778.471,990.148,2455.839,2146.842,1021.873,944.234,716.091,671.852,754.041,486.906,1407.091,1649.142,940.641,1150.863,359.164,257.334,301.915,313.865,414.434,406.469,903.262,1112.045,917.387363636364,494.403627273689,0.538925700168748
"b1358","ydaT",2211.792,1759.561,2437.185,2558.354,5449.847,5308.174,5463.084,4331.047,965.746,1321.994,1760.171,2359.884,713.367,699.17,706.233,656.204,734.949,591.609,594.486,636.713,1010.603,985.697,1966.17590909091,1302.06883271783,0.66223415041224
"b1359","ydaU",3299.427,1686.714,2107.767,3892.55,3462.264,7467.968,3964.711,6034.423,1059.744,2214.093,2182.854,4228.704,676.76,1174.231,693.619,1122.111,1310.589,1199.319,531.527,509.169,992.209,907.34,2305.36786363636,1623.92708863851,0.704411263058475
"b1360","ydaV",1054.98,1245.924,2655.927,2187.398,3347.806,2038.087,2313.722,2204.14,1153.258,762.451,1576.49,1478.071,283.165,278.301,327.08,324.146,483.543,500.942,365.189,313.756,1048.419,1953.709,1268.02290909091,738.883326317677,0.582705029239108
"b1361","ydaW",3836.3,1828.57,1580.319,2411.976,4236.039,7483.513,5046.264,6979.945,879.781,1572.67,2255.92,2841.624,685.494,1105.896,633.631,904.201,1188.561,962.738,298.275,273.899,902.323,1100.925,2227.67563636364,1770.23857822412,0.794657242431302
"b1362","rzpR",2244.222,2310.517,3292.574,3638.177,7664.628,6793.786,6975.109,7707.247,379.643,488.935,1755.298,2177.565,829.156,888.052,823.714,853.945,629.909,659.395,715.347,612.048,3896.6,4451.266,2717.59695454545,2091.98165701456,0.769790992558889
"b1363","trkG",4496.23,1891.742,2514.403,7052.896,4879.44,11094.061,5614.726,11609.353,878.562,1546.724,2031.74,2548.619,1815.31,2418.673,1242.905,2153.548,660.997,699.17,554.291,503.379,5048.013,4746.012,3454.58154545455,2843.60116190285,0.823139105123857
"b1364","b1364",1185.681,1230.049,1931.492,1924.81,3256.26,2741.976,1965.935,2377.122,820.296,760.076,1376.701,1561.806,757.709,407.456,599.244,407.032,523.665,612.897,263.471,318.357,1430.695,1633.216,1276.63390909091,691.503834066833,0.541661810126329
"b1365","ynaK",2557.467,1431.687,2082.355,3095.593,6447.392,8338.083,5770.578,8548.763,963.072,1539.771,1938.198,2354.981,899.825,1340.448,651.897,787.699,913.651,864.966,333.953,371.315,1201.816,950.801,2426.55959090909,2190.81714935638,0.90284910272309
"b1366","ydaY",1428.713,1113.974,1715.603,3026.637,2027.519,3636.916,1984.418,3225.931,400.734,489.614,1336.737,2203.376,708.194,470.483,800.357,611.2,365.949,374.416,329.583,398.794,1293.891,1211.434,1325.20331818182,867.87572249416,0.654900052382066
"b1367","b1367",1973.444,1447.653,1787.218,2647.656,10824.404,5673.408,7006.606,4930.438,795.931,875.219,1642.298,2023.308,782.8,814.347,793.452,697.476,1142.913,1012.355,660.768,649.867,1290.755,974.15,2293.02118181818,2181.08968784022,0.951186018312659
"b1368","ynaA",2466.073,1537.105,2101.203,2565.457,4311.577,8135.414,3648.278,6941.347,1385.797,1551.556,2506.572,2412.812,665.825,694.1,746.501,911.438,451.005,508.816,273.235,299.414,3405.144,3416.966,2315.25613636364,1848.92194808416,0.798582031182129
"b1369","b1369",1619.127,1872.825,1675.063,1934.842,5712.87,5042.768,6242.897,4698.55,1242.905,1627.566,1843.204,2517.891,590.994,490.123,792.628,728.861,403.661,379.775,163.37,185.336,504.252,762.186,1865.077,1420.82447873385,0.76180472909904
"b1370","insH",12939.552,4295.171,5702.979,14956.656,8713.279,35585.453,8584.391,25223.835,1731.732,8539.88,3079.542,9765.648,1605.158,4071.938,1150.065,3295.999,12022.922,10272.502,6057.472,5570.148,3229.287,1475.512,8539.5055,7503.25964665146,0.87865270965063
"b1371","b1371",2393.656,2377.122,3820.379,3007.815,8989.343,6489.988,8844.102,7099.492,1447.653,2446.494,2327.394,2871.323,1203.483,1498.185,951.131,904.201,2158.779,1815.31,681.467,754.564,1061.214,1041.538,2917.48331818182,1937.61801841773,0.664140221931159
"b1372","stfR",3753.446,1751.044,2171.536,6232.088,6332.239,10351.125,5760.587,9190.961,756.659,1687.299,1486.29,2077.309,777.932,996.344,744.176,1587.455,658.254,674.418,347.411,293.558,1214.797,990.148,2719.77618181818,2639.16001715857,0.9703592651489
"b1373","tfaR",4488.445,1858.599,1926.144,4218.458,3791.361,10012.399,4167.597,9469.024,1077.894,2359.066,1998.913,5145.159,975.163,1965.254,992.897,1943.579,1109.735,1129.916,451.005,486.737,1805.271,993.241,2834.81168181818,2360.93665420884,0.832837210792989
"b1374","pinR",3195.885,1746.196,2553.039,4414.395,4032.615,7742.05,4090.326,7383.044,1379.089,1572.125,2253.575,2422.028,1408.555,1111.275,1394.469,1569.947,695.063,834.634,615.024,721.822,1442.644,938.036,2432.538,1769.57585134799,0.727460722647699
"b1375","ynaE",1094.457,1843.204,2346.021,1848.321,15260.345,1916.821,9988.138,4420.519,577.629,512.71,1250.249,1174.638,1159.269,387.755,930.589,502.855,1069.336,994.274,487.582,507.935,1474.49,1686.714,2337.90231818182,2954.87267075021,1.26389911493317
"b1376","uspF",2519.637,2331.431,2850.501,2693.003,5159.444,6539.66,5922.539,7413.813,1321.994,1358.219,2304.12,1991.997,886.514,736.224,1248.95,1056.81,684.07,1041.177,632.754,720.323,5077.843,5873.481,2743.84109090909,1808.84916186653,0.659239767149643
"b1377","ompN",3129.03,2251.234,2774.477,5127.358,4606.643,6996.899,4055.039,5280.651,1914.829,1841.927,2945.915,5197.132,963.406,710.16,965.077,834.923,808.442,787.426,402.404,420.949,3567.011,5090.177,2757.77768181818,1678.50119666803,0.608642679115963
"b1378","ydbK",5728.731,3790.047,4822.281,6862.412,9287.02,15683.936,7601.14,13930.892,2587.781,2945.915,3906.064,5354.366,1351.176,1325.205,1174.638,1755.906,5177.357,4426.651,2483.226,1926.812,1537.105,1128.351,4763.046,3468.74285058415,0.728261463480333
"b1379","hslJ",2191.951,3130.115,4945.841,3143.16,5423.468,4320.552,2592.27,3095.593,1952.355,920.963,2753.403,1694.918,1261.129,516.814,1340.448,624.042,1735.337,1718.578,866.166,790.981,3634.396,3887.158,2388.16536363636,1166.89205070728,0.488614426988632
"b1380","ldhA",4911.677,4246.328,4625.841,3682.577,9309.578,11374.378,8329.418,12451.224,2452.436,1790.318,4389.984,3615.551,943.906,795.38,1195.17,913.335,1382.439,1095.216,761.13,669.064,1430.199,1088.405,3702.43427272727,3106.3618327904,0.839005260855639
"b1381","ydbH",3020.35,2170.031,3121.449,8587.366,4455.896,7395.849,3963.337,5233.281,1353.051,1991.997,2240.337,4063.48,773.362,1378.611,714.109,1007.106,1165.312,1227.494,434.135,417.028,3208.092,4289.221,2827.76790909091,1916.67127116922,0.677803600856834
"b1382","ynbE",2209.494,2043.038,2727.758,4355.13,6182.609,4438.942,7306.678,4219.92,1004.318,1396.887,2125.373,2343.583,718.827,691.938,759.023,826.001,1027.555,881.001,566.919,657.57,1887.159,1790.318,2280.00186363636,1291.67188561946,0.566522293784174
"b1383","ydbL",1496.628,1645.716,2427.07,2136.45,3732.69,3099.887,3077.408,2885.289,924.481,816.608,1757.733,2546.853,505.126,570.269,476.721,498.345,1126.397,1035.779,741.601,685.732,766.956,860.481,1537.01,781.995567205293,0.508777149924394
"b1384","feaR",6442.925,2285.826,2477.209,5663.586,4605.046,15233.924,4701.808,12598.811,595.517,1316.051,1741.965,2274.762,564.567,1607.942,644.707,1507.038,425.495,472.772,321.35,248.655,3441.925,3598.051,3307.72418181818,3619.80684607247,1.09434966372642
"b1385","feaB",3033.989,1449.159,1963.892,3844.286,2733.436,7198.597,3420.52,6709.549,497.482,1032.195,1747.407,3315.475,466.91,1177.083,535.41,1225.793,684.782,734.44,345.131,347.05,3360.593,4038.209,2266.42672727273,1728.15263728546,0.762500996167218
"b1386","tynA",3615.551,1924.143,2588.678,5665.549,4637.077,11771.414,5247.811,9245.272,1001.19,1605.158,2217.164,2843.594,650.092,1253.286,762.979,2000.992,754.041,803.136,550.272,576.03,4380.865,5025.321,3141.80068181818,2616.13752416142,0.832687299134281
"b1387","paaZ",7153.829,2030.332,794.829,1704.934,4346.083,14013.211,5382.274,11633.519,1211.014,3595.558,2708.916,5171.976,671.154,1827.303,665.595,1435.662,1237.317,980.246,300.662,328.557,506.88,547.418,3102.14859090909,3400.29618051136,1.09611002853828
"b1388","paaA",2337.904,1372.89,1983.73,3156.259,2526.632,5260.558,2536.283,4186.416,750.912,1394.469,1640.023,2917.466,404.221,765.894,482.204,797.035,453.827,426.381,265.672,262.196,857.207,792.628,1616.85486363636,1195.20611347501,0.739216698020097
"b1389","paaB",2898.318,2217.933,2256.702,2542.444,5748.62,5583.678,5415.955,4442.019,1080.512,1470.917,2078.749,2783.144,658.938,686.921,692.898,690.501,807.882,664.442,654.841,606.767,948.169,995.309,2087.52995454545,1373.55513681886,0.657981043015954
"b1390","paaC",2553.039,2022.607,2206.433,2677.183,3375.768,5708.912,3731.397,4597.073,1164.504,1548.333,2523.132,2410.305,743.403,646.273,765.628,749.352,1331.189,1236.032,529.872,536.896,774.435,828.869,1939.11977272727,1167.93046498377,0.602299291364109
"b1391","paaD",2965.377,2149.82,2653.167,3201.428,4349.096,7109.34,5425.348,6815.01,1024,1486.805,2169.279,2537.162,739.804,992.553,632.973,819.159,1158.466,1052.789,853.649,959.74,2111.423,2014.212,2419.11818181818,1557.37044085182,0.643776088558565
"b1392","paaE",3544.828,1948.975,2205.668,4076.174,4331.047,12173.868,4886.209,9943.238,1302.439,1749.831,2454.988,3791.361,826.86,1127.178,770.953,1174.231,935.115,884.673,485.726,561.056,3414.598,3469.471,3002.6585,2678.88160697785,0.892169924411266
"b1393","paaF",2389.512,1651.43,2341.959,3282.32,5455.516,9465.743,4446.64,6679.387,1175.045,1210.595,2251.234,2277.918,545.903,877.649,641.809,851.581,666.518,618.016,327.307,324.371,1617.444,1585.256,2303.77968181818,2076.56689445044,0.901373907773845
"b1394","paaG",2557.467,1277.848,1036.497,1890.432,2685.547,7276.354,3394.539,6979.945,990.834,1555.864,2016.308,3166.12,403.941,966.081,451.161,955.757,527.673,533.188,287.019,298.792,1177.083,946.855,1880.69568181818,1739.73238354916,0.925047257973844
"b1395","paaH",2196.514,3456.27,3655.872,5665.549,1525.958,894.229,915.553,888.668,1014.814,607.609,2491.847,1555.325,544.58,320.682,652.123,843.942,1521.733,1569.947,640.032,875.522,5560.504,5599.181,1954.38427272727,1538.08164136109,0.786990390182968
"b1396","paaI",1957.776,1201.816,1960.492,3485.138,4153.178,4925.314,2906.365,4617.832,1159.269,1374.794,2037.381,3584.36,478.707,783.071,625.775,790.433,637.155,647.394,325.61,349.949,5028.805,4353.621,2153.82886363636,1433.8311344801,0.665712656510381
"b1397","paaJ",2934.705,1891.087,1195.17,1862.468,4449.724,8425.228,4031.218,7585.35,1113.202,1507.038,2143.125,3412.232,430.092,773.63,483.04,862.272,769.885,691.459,321.238,390.858,2693.936,2402.799,2289.53436363636,1968.26516246684,0.859679240341573
"b1398","paaK",2052.975,1245.492,1885.198,2513.531,3392.187,5642.035,3140.982,5130.914,902.01,1099.781,1998.913,2413.649,447.424,579.434,423.876,633.192,496.448,453.985,363.8,371.959,1088.782,847.753,1687.46909090909,1327.50043518512,0.786681333801472
